,WorkOpenAlex_ID,PersonOpenAlex_ID,PersonName,PersonOrcid,Role,Team,IsCorrespondingAuthor
3965,W4396973832,A5104152324,Namrata Kumari,0000-0002-3239-7220,,,No
3966,W4396973832,A5098666887,Archana Marathi,,,,No
3967,W4396973832,A5111197774,Mehek Lakhani,,,,No
3968,W4396973832,A5045264328,Kevin Bullock,0000-0002-6494-7290,,,No
3969,W4396973832,A5091441079,Kerry Pierce,0000-0001-8078-640X,,,No
3970,W4396973832,A5052652125,Courtney Dennis,0000-0002-3565-3904,,,No
3971,W4396973832,A5047843651,Sarah Jeanfavre,,,,No
3972,W4396973832,A5002011992,Souvarish Sarkar,0000-0002-7384-0508,,,No
3973,W4396973832,A5008377476,Clemens Scherzer,0000-0002-0567-9193,Lead-PI,Scherzer,No
3974,W4396973832,A5057221073,Clary Clish,0000-0001-8259-9245,,,No
3975,W4396973832,A5008890762,Abby Olsen,0000-0002-7680-1758,,,Yes
3976,W4408605848,A5114154822,Maeve Krueger,,,,No
3977,W4408605848,A5084682696,Jake Boles,0000-0001-5501-2162,,,No
3978,W4408605848,A5031564422,Zachary Simon,0000-0001-9297-2971,,,No
3979,W4408605848,A5102656629,Stephan Alvarez,,,,No
3980,W4408605848,A5045713119,Nikolaus McFarland,0000-0002-8699-8857,,,No
3981,W4408605848,A5056665061,Michael Okun,0000-0002-6247-9358,,,No
3982,W4408605848,A5110316456,Ellen Zimmermann,0000-0002-7966-2837,,,No
3983,W4408605848,A5030058343,Christopher Forsmark,,,,No
3984,W4408605848,A5008036209,Malú Tansey,0000-0002-1719-4708,Co-PI,Liddle,No
3985,W4399213038,A5041647947,James Evans,0000-0003-2923-281X,Key Personnel,Wood,No
3986,W4399213038,A5072234452,Emil Gustavsson,0000-0003-0541-7537,Key Personnel,Hardy,No
3987,W4399213038,A5072234452,Emil Gustavsson,0000-0003-0541-7537,Key Personnel,Wood,No
3988,W4399213038,A5055233619,Ivan Doykov,0000-0002-4580-6396,,,No
3989,W4399213038,A5043633854,David Murphy,0000-0002-3771-3800,Key Personnel,Wood,No
3990,W4399213038,A5040895889,Gurvir Virdi,0000-0002-8942-0903,,,No
3991,W4399213038,A5013212185,Joanne Lachica,0000-0002-2642-3293,Key Personnel,Wood,No
3992,W4399213038,A5011976831,Alexander Röntgen,0000-0002-0500-4815,Key Personnel,Wood,No
3993,W4399213038,A5055886613,Mhd Murtada,0000-0003-3402-8864,,,No
3994,W4399213038,A5103281601,Chun Pang,,,,No
3995,W4399213038,A5064844758,Hannah Macpherson,0000-0002-9535-4025,Key Personnel,Wood,No
3996,W4399213038,A5066839058,Anna Wernick,0000-0001-9048-9492,Key Personnel,Hardy,No
3997,W4399213038,A5043816912,Christina Toomey,0000-0002-5146-3326,Key Personnel,Wood,No
3998,W4399213038,A5102982932,Dilan Athauda,0000-0002-2977-0290,,,No
3999,W4399213038,A5108206730,Minee Choi,,,,No
4000,W4399213038,A5020514779,John Hardy,0000-0002-3122-0423,Lead-PI,Hardy,No
4001,W4399213038,A5064529704,Nicholas Wood,0000-0002-9500-3348,Lead-PI,Wood,No
4002,W4399213038,A5038452125,Michele Vendruscolo,0000-0002-3616-1610,Co-PI,Wood,No
4003,W4399213038,A5045744302,Kevin Mills,0000-0003-0763-8288,,,No
4004,W4399213038,A5022560693,Wendy Heywood,0000-0003-2106-8760,,,No
4005,W4399213038,A5042439287,Mina Ryten,0000-0001-9520-6957,Co-PI,Hardy,No
4006,W4399213038,A5042439287,Mina Ryten,0000-0001-9520-6957,Co-PI,Wood,No
4007,W4399213038,A5101470156,Sonia Gandhi,0000-0003-4395-2661,Co-PI,Wood,Yes
4008,W4400399398,A5068729147,Ai Tan,0000-0002-2979-3839,,,No
4009,W4400399398,A5033552616,Paula Awad,0000-0002-8056-365X,,,No
4010,W4400399398,A5055105219,Artur Schuh,0000-0002-8722-0908,,,No
4011,W4400399398,A5051056306,Shen‐Yang Lim,0000-0002-6942-2522,,,No
4012,W4400399398,A5087549169,Harutyun Madoev,0000-0001-5360-5319,,,No
4013,W4400399398,A5020401886,Azlina Ahmad,0000-0002-9000-793X,,,No
4014,W4400399398,A5012476394,J Solle,0000-0002-9941-4830,,,No
4015,W4400399398,A5037170054,Claire Wegel,,,,No
4016,W4400399398,A5086884928,Maria Doquenia,0000-0003-3708-6680,,,No
4017,W4400399398,A5054376900,Sumit Dey,0000-0002-9087-4486,,,No
4018,W4400399398,A5086146440,María Periñán,0000-0001-7412-7440,,,No
4019,W4400399398,A5046196836,Mary Makarious,0000-0002-7978-1051,,,No
4020,W4400399398,A5083047242,Brian Fiske,0000-0001-5891-4268,,,No
4021,W4400399398,A5082416184,Huw Morris,0000-0002-5473-3774,Collaborating PI,Hardy,No
4022,W4400399398,A5052101031,Alastair Noyce,0000-0003-3027-5497,,,No
4023,W4400399398,A5037098776,Roy Alcalay,0000-0002-5717-4875,,,No
4024,W4400399398,A5078141872,Kishore Kumar,0000-0003-3482-6962,,,No
4025,W4400399398,A5024773860,Christine Klein,0000-0003-2102-3431,,,Yes
4026,W4400052608,A5081555791,Samuel Brill-Weil,0000-0002-9018-7109,,,No
4027,W4400052608,A5072114069,P. Kramer,0000-0002-0095-3712,,,No
4028,W4400052608,A5104336575,Anthony Yanez,0009-0003-5200-8194,Key Personnel,Edwards,No
4029,W4400052608,A5099525454,Faye Clever,,,,No
4030,W4400052608,A5020448323,Renshu Zhang,,,,No
4031,W4400052608,A5050910385,Zayd Khaliq,0000-0002-1445-1457,Co-PI,Edwards,Yes
4032,W4410602073,A5050542211,Sherilyn Recinto,0000-0001-9632-1201,Key Personnel,Desjardins,No
4033,W4410602073,A5016558909,Alexandra Kazanova,0000-0003-4850-9845,Key Personnel,Desjardins,No
4034,W4410602073,A5000784399,Hicham Bessaiah,0000-0001-7333-2581,,,No
4035,W4410602073,A5051002187,Brendan Cordeiro,0000-0001-5677-0686,,,No
4036,W4410602073,A5027800404,Shinjini Mukherjee,0000-0001-9206-8739,Key Personnel,Voet,No
4037,W4410602073,A5091470177,Shobina Premachandran,0009-0002-0672-1362,,,No
4038,W4410602073,A5083549654,Adam MacDonald,0000-0002-6470-1186,Key Personnel,Desjardins,No
4039,W4410602073,A5020370773,Jessica Pei,0000-0001-7115-5606,Key Personnel,Desjardins,No
4040,W4410602073,A5022184805,Alexis Allot,0000-0002-2706-9054,,,No
4041,W4410602073,A5001085611,Elia Afanasiev,0000-0002-6527-4550,,,No
4042,W4410602073,A5090736279,Moein Yaqubi,0000-0001-7299-5930,Key Personnel,Desjardins,No
4043,W4410602073,A5074688125,Heidi McBride,0000-0003-4666-2280,Co-PI,Desjardins,No
4044,W4410602073,A5024580674,Louis‐Éric Trudeau,0000-0003-4684-1377,Co-PI,Desjardins,No
4045,W4410602073,A5007887366,Samantha Gruenheid,0000-0002-0908-6715,Co-PI,Desjardins,No
4046,W4410602073,A5074478086,Jo Stratton,0000-0002-1205-1353,Collaborating PI,Desjardins,No
4047,W4408387444,A5100367490,Yan-Feng Zhang,0000-0001-7815-6492,,,Yes
4048,W4408387444,A5065353322,Pengwei Luan,0000-0002-4664-4093,,,No
4049,W4408387444,A5080845578,Qinbo Qiao,0000-0002-5071-5579,Key Personnel,Cragg,No
4050,W4408387444,A5102025160,Yiran He,0000-0002-9572-6554,,,No
4051,W4408387444,A5027191630,Peter Zatka-Haas,0000-0001-9054-2599,,,No
4052,W4408387444,A5100693459,Guofeng Zhang,0000-0003-1180-4170,,,No
4053,W4408387444,A5061736694,Michael Lin,0000-0002-0492-1961,Collaborating PI,Cragg,No
4054,W4408387444,A5032963618,Armin Lak,0000-0003-1926-5458,,,No
4055,W4408387444,A5060865058,Jing Miao,0000-0002-4963-5993,,,No
4056,W4408387444,A5064709301,Edward Mann,0000-0002-2468-7148,,,No
4057,W4408387444,A5087084011,Stephanie Cragg,0000-0001-9677-2256,Lead-PI,Cragg,No
4058,W4391770806,A5084682696,Jake Boles,0000-0001-5501-2162,,,Yes
4059,W4391770806,A5058866795,Jenny Holt,,,,No
4060,W4391770806,A5112979525,Cassandra Cole,0009-0006-9245-9960,,,No
4061,W4391770806,A5092480911,Noelle Neighbarger,0009-0007-6649-0988,,,No
4062,W4391770806,A5029290468,Nikhil Urs,0000-0003-1819-7836,,,No
4063,W4391770806,A5007526626,Oihane Huarte,0000-0001-8460-0844,,,No
4064,W4391770806,A5008036209,Malú Tansey,0000-0002-1719-4708,Co-PI,Liddle,Yes
4065,W4390691959,A5092351288,Kelly Jakubiak,0009-0002-6932-4460,,Sulzer,No
4066,W4390691959,A5028338461,Fahad Paryani,0000-0003-1418-1386,,,No
4067,W4390691959,A5028156146,Adithya Kannan,0000-0001-7359-184X,,,No
4068,W4390691959,A5030642016,Jaeseung Lee,0009-0003-0806-093X,,,No
4069,W4390691959,A5070840229,Nacoya Madden,,,,No
4070,W4390691959,A5100648021,Juncheng Li,0009-0008-0934-1027,,,No
4071,W4390691959,A5002365816,David Chen,0000-0002-9710-1857,,,No
4072,W4390691959,A5057263352,Aayushi Mahajan,0000-0003-3966-2936,,,No
4073,W4390691959,A5103106252,Shengnan Xia,0000-0003-4940-2345,,,No
4074,W4390691959,A5012650292,Xena Flowers,,,,No
4075,W4390691959,A5013606443,Vilas Menon,0000-0002-4096-8601,,,No
4076,W4390691959,A5026787858,David Sulzer,0000-0001-7632-0439,Lead PI,Sulzer,No
4077,W4390691959,A5011457832,James Goldman,0000-0003-2135-8936,Key Personnel (PI),Sulzer,No
4078,W4390691959,A5066080208,Peter Sims,0000-0002-3921-4837,Key Personnel (PI),Sulzer,No
4079,W4390691959,A5068791795,Osama Al‐Dalahmah,0000-0002-3442-5459,Key Personnel,Sulzer,Yes
4080,W4389722926,A5051850846,Mukesh Kumar,0000-0002-0277-2958,Key Personnel,De Camilli,Yes
4081,W4389722926,A5114108738,Justin Knapp,,Key Personnel,De Camilli,No
4082,W4389722926,A5038262390,Kallol Gupta,0000-0002-3557-3242,Co-PI,De Camilli,No
4083,W4389722926,A5051928889,Timothy Ryan,0000-0003-2533-9548,Co-PI,De Camilli,Yes
4084,W4388892642,A5076611003,Alicia Gómez-Pascual,0000-0003-2348-9083,,,No
4085,W4388892642,A5105111673,Dow Glikman,0009-0009-5659-6302,,,No
4086,W4388892642,A5104201264,H.-H. Ng,,,,No
4087,W4388892642,A5033209539,James Tomkins,0000-0003-3010-6634,Key Personnel,Wood,No
4088,W4388892642,A5100366032,Lu Lu,0000-0002-6174-3209,,,No
4089,W4388892642,A5074969305,Ying Xu,0000-0003-3563-4233,,,No
4090,W4388892642,A5037829890,David Ashbrook,0000-0002-7397-8910,,,No
4091,W4388892642,A5073164917,Catherine Kaczorowski,0000-0001-5430-0816,,,No
4092,W4388892642,A5080409608,Gerd Kempermann,0000-0002-5304-4061,,,No
4093,W4388892642,A5010396789,John Killmar,,,,No
4094,W4388892642,A5008443275,Khyobeni Mozhui,0000-0002-6623-4112,,,No
4095,W4388892642,A5113525546,Oliver Ohlenschläger,,,,No
4096,W4388892642,A5053361384,Ruedi Aebersold,0000-0002-9576-3267,,,No
4097,W4388892642,A5044264789,Donald Ingram,0000-0001-6509-6910,,,No
4098,W4388892642,A5102861983,Elizabeth Williams,0000-0002-1894-7556,,,No
4099,W4388892642,A5000103692,Robert Williams,0000-0001-8924-4447,,,Yes
4100,W4388892642,A5049587012,Rupert Overall,0000-0002-3882-6073,,,No
4101,W4388892642,A5010409175,Mathias Jucker,0000-0001-9045-1072,,,No
4102,W4388892642,A5019701894,Dennis Bakker,0000-0002-7373-0093,,,Yes
4103,W4404090041,A5013626188,Mariangela Cenere,0000-0001-7758-8082,Key personnel Lanciego,Vila,Yes
4104,W4404090041,A5064062765,Marta Tiberi,0000-0002-5287-424X,,,No
4105,W4404090041,A5057335357,Emanuela Paldino,0000-0002-8483-543X,,,No
4106,W4404090041,A5084442661,Sebastian D’Addario,0000-0001-9467-9584,Key personnel,Vila,No
4107,W4404090041,A5076918566,Mauro Federici,0000-0003-4563-1677,,,No
4108,W4404090041,A5065183720,Cecilia Giacomet,0000-0001-7210-5619,Key personnel Lanciego,Vila,No
4109,W4404090041,A5041223053,Debora Cutuli,0000-0003-4788-2461,,,No
4110,W4404090041,A5016067194,Alessandro Matteocci,0009-0007-4556-1257,,,No
4111,W4404090041,A5072683224,Francesca Cossa,0000-0002-8072-1910,Key personnel Lanciego,Vila,No
4112,W4404090041,A5013851008,Beatrice Zarrilli,,Key personnel Lanciego,Vila,No
4113,W4404090041,A5050352104,Nicolas Casadei,0000-0003-2209-0580,,,No
4114,W4404090041,A5046897266,Ada Ledonne,0000-0001-6302-207X,Key personnel,Vila,No
4115,W4404090041,A5024301232,Laura Petrosini,0000-0001-7464-5168,,,No
4116,W4404090041,A5017967055,Nicola Berretta,0000-0001-8097-6238,Collaborator,Vila,No
4117,W4404090041,A5051764819,Francesca Fusco,0000-0003-2226-523X,,,No
4118,W4404090041,A5026859621,Valerio Chiurchiù,0000-0002-0316-7311,,,No
4119,W4404090041,A5082528797,Nicola Mercuri,0000-0001-6700-7491,Co-PI,Vila,No
4120,W4407063464,A5058647225,Timothy Sampson,0000-0002-2486-8766,Co-PI,Liddle,No
4121,W4407063464,A5037780867,Zachary Wallen,0000-0002-2278-7348,Key Personnel,Liddle,No
4122,W4407063464,A5050580520,Woong-Jai Won,0009-0007-3396-6572,,,No
4123,W4407063464,A5000374325,David Standaert,0000-0003-2921-8348,Key Personnel (PI),Sulzer,No
4124,W4407063464,A5055969440,Haydeh Payami,0000-0001-9084-5338,Co-PI,Liddle,No
4125,W4407063464,A5046016738,Ashley Harms,0000-0002-7054-2812,Co-PI,Kordower,No
4126,W4407063464,A5046016738,Ashley Harms,0000-0002-7054-2812,Co-PI,Sulzer,No
4127,W4391947555,A5023906150,Rebecca Andrews,0000-0001-8954-1652,,,No
4128,W4391947555,A5028218464,Bin Fu,0000-0002-8816-2906,Key Personnel,Wood,No
4129,W4391947555,A5043816912,Christina Toomey,0000-0002-5146-3326,Key Personnel,Wood,No
4130,W4391947555,A5092669339,Jonathan Breiter,0000-0001-9671-657X,Key Personnel,Wood,No
4131,W4391947555,A5013212185,Joanne Lachica,0000-0002-2642-3293,Key Personnel,Wood,No
4132,W4391947555,A5102862605,Ru Tian,0000-0002-2201-8928,,,No
4133,W4391947555,A5056432129,Joseph Beckwith,0000-0003-4726-230X,Key Personnel,Wood,No
4134,W4391947555,A5066141243,Lisa-Maria Needham,0000-0002-8139-5862,,,No
4135,W4391947555,A5093959417,Gregory Chant,0000-0003-0478-7202,,,No
4136,W4391947555,A5046971251,Camille Loiseau,0000-0003-3108-5193,Key Personnel,Cragg,No
4137,W4391947555,A5093959415,Angèle Deconfin,0000-0003-1007-8496,,,No
4138,W4391947555,A5093959416,Kenza Baspin,0009-0005-3074-1402,,,No
4139,W4391947555,A5015406158,Peter Magill,0000-0001-7141-7071,Co-PI,Cragg,No
4140,W4391947555,A5063134863,Zane Jaunmuktane,0000-0001-7738-8881,Co-PI,Hardy,No
4141,W4391947555,A5063134863,Zane Jaunmuktane,0000-0001-7738-8881,Collaborating PI,Voet,No
4142,W4391947555,A5016226904,Oliver Freeman,0000-0003-4009-282X,,,No
4143,W4391947555,A5067523704,Ben Taylor,0000-0001-6101-3786,,,No
4144,W4391947555,A5020514779,John Hardy,0000-0002-3122-0423,Lead-PI,Hardy,No
4145,W4391947555,A5050946548,Tammaryn Lashley,0000-0001-7389-0348,Collaborating PI,Wood,No
4146,W4391947555,A5042439287,Mina Ryten,0000-0001-9520-6957,Co-PI,Hardy,No
4147,W4391947555,A5042439287,Mina Ryten,0000-0001-9520-6957,Co-PI,Wood,No
4148,W4391947555,A5038452125,Michele Vendruscolo,0000-0002-3616-1610,Co-PI,Wood,No
4149,W4391947555,A5064529704,Nicholas Wood,0000-0002-9500-3348,Lead-PI,Wood,No
4150,W4391947555,A5050367407,Lucien Weiss,0000-0002-0971-7329,Key Personnel,Wood,No
4151,W4391947555,A5101470156,Sonia Gandhi,0000-0003-4395-2661,Co-PI,Wood,No
4152,W4391947555,A5061407972,Steven Lee,0000-0003-4492-5139,Co-PI,Wood,No
4153,W4392243978,A5082845439,Moustafa Elemeery,0000-0001-6507-7920,Key Personnel,Desjardins,No
4154,W4392243978,A5092444285,Alex Tchung,0000-0001-7000-7046,,,No
4155,W4392243978,A5082347136,Salix Boulet,0000-0002-8446-8908,,,No
4156,W4392243978,A5066311857,Sriparna Mukherjee,0000-0002-1299-4343,Key Personnel,Desjardins,No
4157,W4392243978,A5088355635,Nicolas Giguère,0000-0001-8982-2411,Key Personnel,Desjardins,No
4158,W4392243978,A5097398703,J-F Daudelin,0000-0002-0517-8794,,,No
4159,W4392243978,A5030531305,Anne-Yvonne Even,,,,No
4160,W4392243978,A5042647853,Roxann Hétu-Arbour,,,,No
4161,W4392243978,A5052424005,Diana Matheoud,0000-0001-5574-315X,,,No
4162,W4392243978,A5074478086,Jo Stratton,0000-0002-1205-1353,Collaborating PI,Desjardins,No
4163,W4392243978,A5052493476,Nathalie Labrecque,0000-0001-7563-1542,Collaborating PI,Desjardins,Yes
4164,W4392243978,A5024580674,Louis‐Éric Trudeau,0000-0003-4684-1377,Co-PI,Desjardins,Yes
4165,W4392291460,A5043990676,Dilan Athauda,0000-0001-8594-2483,,,Yes
4166,W4392291460,A5041647947,James Evans,0000-0003-2923-281X,Key Personnel,Wood,No
4167,W4392291460,A5087734587,Laura Mahoney‐Sanchez,0000-0002-2377-8267,Key Personnel,Wood,No
4168,W4392291460,A5040895889,Gurvir Virdi,0000-0002-8942-0903,,,No
4169,W4392291460,A5102623459,Patricia Lopez-Garcia,0000-0001-6636-5940,Key Personnel,Wood,No
4170,W4392291460,A5066839058,Anna Wernick,0000-0001-9048-9492,Key Personnel,Hardy,No
4171,W4392291460,A5045987441,Aaron Wagen,0000-0002-7747-6870,Key Personnel,Wood,No
4172,W4392291460,A5008997142,Karishma D’Sa,0000-0003-1266-419X,,,No
4173,W4392291460,A5013212185,Joanne Lachica,0000-0002-2642-3293,Key Personnel,Wood,No
4174,W4392291460,A5019028054,Stephanie Strohbuecker,0000-0002-9781-6879,Key Personnel,Wood,No
4175,W4392291460,A5049771886,Giulia Vecchi,0009-0005-5464-0884,,,No
4176,W4392291460,A5063418251,Craig Leighton,0009-0008-1397-1486,,,No
4177,W4392291460,A5047893729,Rebecca Saleeb,0000-0002-6587-9867,,,No
4178,W4392291460,A5020879321,Judi O’Shaughnessy,0009-0001-2014-9078,,,No
4179,W4392291460,A5043816912,Christina Toomey,0000-0002-5146-3326,Key Personnel,Wood,No
4180,W4392291460,A5019530991,Nirosen Vijiaratnam,0000-0002-9671-0212,,,No
4181,W4392291460,A5064943801,Christine Girges,0000-0001-5019-6812,,,No
4182,W4392291460,A5100669061,Yazhou Li,0000-0002-6048-3660,,,No
4183,W4392291460,A5013330262,Maja Mustapić,0000-0003-0511-2047,,,No
4184,W4392291460,A5045141651,Khalida Ismail,0000-0001-6084-449X,,,No
4185,W4392291460,A5084593004,Melanie Davies,0000-0002-9987-9371,,,No
4186,W4392291460,A5063213339,Dimitrios Kapogiannis,0000-0003-2181-3118,,,No
4187,W4392291460,A5108206730,Minee Choi,,,,No
4188,W4392291460,A5042439287,Mina Ryten,0000-0001-9520-6957,Co-PI,Hardy,No
4189,W4392291460,A5042439287,Mina Ryten,0000-0001-9520-6957,Co-PI,Wood,No
4190,W4392291460,A5041913324,Mathew Horrocks,0000-0001-5495-5492,Collaborating PI,Wood,No
4191,W4392291460,A5056649584,Nigel Greig,0000-0002-3032-1468,,,No
4192,W4392291460,A5031389008,Thomas Foltynie,0000-0003-0752-1813,,,No
4193,W4392291460,A5101470156,Sonia Gandhi,0000-0003-4395-2661,Co-PI,Wood,Yes
4194,W4409356518,A5008997142,Karishma D’Sa,0000-0003-1266-419X,,,No
4195,W4409356518,A5108206730,Minee Choi,,,,No
4196,W4409356518,A5045987441,Aaron Wagen,0000-0002-7747-6870,Key Personnel,Wood,No
4197,W4409356518,A5023242444,Núria Setó‐Salvia,0000-0002-3753-0027,,,No
4198,W4409356518,A5068651139,Olga Kopach,0000-0002-3921-3674,,,No
4199,W4409356518,A5041647947,James Evans,0000-0003-2923-281X,Key Personnel,Wood,No
4200,W4409356518,A5101640801,Margarida Rodrigues,0000-0001-6364-7125,,,No
4201,W4409356518,A5101666243,Patricia López‐García,0000-0002-9594-0497,,,No
4202,W4409356518,A5013212185,Joanne Lachica,0000-0002-2642-3293,Key Personnel,Wood,No
4203,W4409356518,A5101381851,Jaijeet Singh,,,,No
4204,W4409356518,A5064793113,Ali Ghareeb,0000-0002-8552-3139,,,No
4205,W4409356518,A5111137707,James Bayne,0000-0002-9728-5393,,,No
4206,W4409356518,A5062533128,Melissa Grant‐Peters,0000-0003-0585-0971,Key Personnel,Wood,No
4207,W4409356518,A5033311649,Sonia García-Ruiz,0000-0003-4913-5312,Key Personnel,Wood,No
4208,W4409356518,A5016118485,Zhongbo Chen,0000-0001-6668-7202,,,No
4209,W4409356518,A5061828831,Samuel Rodriques,0000-0002-2509-0861,,,No
4210,W4409356518,A5102982932,Dilan Athauda,0000-0002-2977-0290,,,No
4211,W4409356518,A5072234452,Emil Gustavsson,0000-0003-0541-7537,Key Personnel,Hardy,No
4212,W4409356518,A5072234452,Emil Gustavsson,0000-0003-0541-7537,Key Personnel,Wood,No
4213,W4409356518,A5064487935,Sarah Taliun,0000-0003-1306-1868,,,No
4214,W4409356518,A5043816912,Christina Toomey,0000-0002-5146-3326,Key Personnel,Wood,No
4215,W4409356518,A5040314261,Regina Reynolds,0000-0001-6470-7919,,,No
4216,W4409356518,A5083857819,George Young,0000-0002-1203-588X,,,No
4217,W4409356518,A5019028054,Stephanie Strohbuecker,0000-0002-9781-6879,Key Personnel,Wood,No
4218,W4409356518,A5011838243,Thomas Warner,0000-0001-6195-6995,Collaborating PI,Voet,No
4219,W4409356518,A5090829486,Dmitri Rusakov,0000-0001-9539-9947,,,No
4220,W4409356518,A5076531240,Rickie Patani,0000-0002-3825-7675,,,No
4221,W4409356518,A5051400574,Clare Bryant,0000-0002-2924-0038,,,No
4222,W4409356518,A5042822683,David Klenerman,0000-0001-7116-6954,,,No
4223,W4409356518,A5101470156,Sonia Gandhi,0000-0003-4395-2661,Co-PI,Wood,No
4224,W4409356518,A5042439287,Mina Ryten,0000-0001-9520-6957,Co-PI,Hardy,No
4225,W4409356518,A5042439287,Mina Ryten,0000-0001-9520-6957,Co-PI,Wood,No
4226,W4392200935,A5016558909,Alexandra Kazanova,0000-0003-4850-9845,Key Personnel,Desjardins,No
4227,W4392200935,A5001938986,Jacqueline Sung,0000-0002-6078-5140,,,No
4228,W4392200935,A5017277356,Nathalia Oliveira,,Key Personnel,Desjardins,No
4229,W4392200935,A5006744374,Christina Gavino,0000-0002-3487-334X,,,No
4230,W4392200935,A5050542211,Sherilyn Recinto,0000-0001-9632-1201,Key Personnel,Desjardins,No
4231,W4392200935,A5000784399,Hicham Bessaiah,0000-0001-7333-2581,,,No
4232,W4392200935,A5020370773,Jessica Pei,0000-0001-7115-5606,Key Personnel,Desjardins,No
4233,W4392200935,A5101635082,L. Burns,0000-0003-4514-254X,,,No
4234,W4392200935,A5104249765,Willemein Miller,,,,No
4235,W4392200935,A5034391870,Morgane Brouillard-Galipeau,0000-0002-9649-3852,Key Personnel,Desjardins,No
4236,W4392200935,A5100394072,Lei Zhu,0000-0003-1685-7968,,,No
4237,W4392200935,A5058400312,Lucía Guerra-Menéndez,0000-0001-8724-6385,,,No
4238,W4392200935,A5082845439,Moustafa Elemeery,0000-0001-6507-7920,Key Personnel,Desjardins,No
4239,W4392200935,A5083549654,Adam MacDonald,0000-0002-6470-1186,Key Personnel,Desjardins,No
4240,W4392200935,A5019594246,Joël Lanoix,0000-0001-7073-9298,Key Personnel,Desjardins,No
4241,W4392200935,A5009187210,Pierre Thibault,0000-0001-5993-0331,Collaborating PI,Desjardins,No
4242,W4392200935,A5074688125,Heidi McBride,0000-0003-4666-2280,Co-PI,Desjardins,No
4243,W4392200935,A5086104642,Michel Desjardins,0000-0002-5684-5980,Lead-PI,Desjardins,No
4244,W4392200935,A5074478086,Jo Stratton,0000-0002-1205-1353,Collaborating PI,Desjardins,No
4245,W4392200935,A5052493476,Nathalie Labrecque,0000-0001-7563-1542,Collaborating PI,Desjardins,No
4246,W4392200935,A5007887366,Samantha Gruenheid,0000-0002-0908-6715,Co-PI,Desjardins,Yes
4247,W4392571096,A5045943833,Ningbo Zheng,0000-0002-3684-5596,Key Personnel,Chen,No
4248,W4392571096,A5088133308,Roshni Jaffery,0000-0003-4128-345X,Key Personnel,Chen,No
4249,W4392571096,A5052116447,Ashley Guerrero,0009-0008-6393-9433,Key Personnel,Chen,No
4250,W4392571096,A5012952780,Jiakai Hou,0000-0003-2875-8756,Key Personnel,Chen,No
